postal_code,country,state,area_description,territory_description
20207,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20208,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20209,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20210,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20211,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20212,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20213,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20214,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20215,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20216,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20217,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20218,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20219,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20220,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20221,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20222,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20223,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20224,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20226,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20227,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20228,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20229,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20230,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20232,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20233,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20235,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20237,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20238,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20239,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20240,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20241,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20242,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20243,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20244,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20245,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20250,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20251,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20252,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20254,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20256,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20257,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20260,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20261,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20262,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20265,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20266,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20268,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20270,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20271,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20277,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20280,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20289,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20299,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20301,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20303,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20304,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20305,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20306,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20307,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20308,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20309,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20310,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20311,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20314,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20315,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20317,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20318,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20319,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20320,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20324,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20330,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20331,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20332,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20336,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20337,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20340,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20341,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20345,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20350,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20354,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20355,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20357,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20360,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20366,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20370,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20372,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20373,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20374,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20375,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20376,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20380,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20388,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20389,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20390,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20391,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20392,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20393,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20394,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20395,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20398,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20400,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20401,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20402,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20403,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20404,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20405,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20406,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20407,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20408,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20409,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20410,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20411,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20412,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20413,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20414,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20415,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20416,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20417,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20418,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20419,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20420,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20421,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20422,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20423,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20424,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20425,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20426,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20427,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20428,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20429,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20431,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20433,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20434,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20435,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20436,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20437,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20439,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20440,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20441,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20442,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20444,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20447,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20451,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20453,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20456,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20457,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20459,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20460,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20463,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20468,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20469,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20470,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20472,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20499,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20500,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20501,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20502,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20503,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20504,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20505,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20506,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20507,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20508,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20509,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20510,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20511,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20515,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20520,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20521,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20522,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20523,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20524,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20525,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20526,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20527,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20528,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20529,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20530,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20531,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20532,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20533,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20534,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20535,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20536,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20537,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20538,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20539,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20540,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20541,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20542,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20543,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20544,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20546,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20547,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20548,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20549,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20550,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20551,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20552,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20553,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20554,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20555,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20557,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20559,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20560,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20565,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20566,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20570,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20571,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20572,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20573,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20575,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20576,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20577,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20578,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20579,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20580,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20581,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20585,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20586,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20588,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20590,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20591,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20593,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20594,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20597,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20598,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20599,USA,DC,"DMV (District, Maryland, N. Virginia)",Northeast
20601,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20602,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20603,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20604,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20605,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20606,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20607,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20608,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20609,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20610,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20611,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20612,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20613,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20614,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20615,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20616,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20617,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20618,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20619,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20620,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20621,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20622,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20623,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20624,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20625,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20626,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20627,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20628,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20629,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20630,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20632,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20633,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20634,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20635,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20636,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20637,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20638,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20639,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20640,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20641,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20643,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20645,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20646,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20648,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20650,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20651,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20652,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20653,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20654,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20655,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20656,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20657,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20658,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20659,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20660,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20661,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20662,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20664,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20665,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20667,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20669,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20670,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20671,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20672,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20674,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20675,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20676,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20677,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20678,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20679,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20680,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20682,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20684,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20685,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20686,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20687,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20688,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20689,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20690,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20691,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20692,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20693,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20695,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20696,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20697,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20701,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20702,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20703,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
20704,USA,MD,"DMV (District, Maryland, N. Virginia)",Northeast
